true_roi,pred_roi,iou,fid,is,dice
dataset/tasks/map_55/task_93_roi.png,results/roi_27.png,0.8024539947509766,79.64124298095703,1.0192179675102233,0.8904016613960266
dataset/tasks/map_48/task_32_roi.png,results/roi_28.png,0.5677018761634827,74.87533569335938,1.0192179675102233,0.7242472171783447
dataset/tasks/map_40/task_80_roi.png,results/roi_29.png,0.6480519771575928,141.833984375,1.0192179675102233,0.7864460349082947
dataset/tasks/map_53/task_88_roi.png,results/roi_30.png,0.7491227984428406,84.76443481445312,1.0192179675102233,0.8565697073936462
dataset/tasks/map_43/task_94_roi.png,results/roi_31.png,0.47279998660087585,90.79666137695312,1.0192179675102233,0.642042338848114
dataset/tasks/map_87/task_49_roi.png,results/roi_32.png,0.8677130341529846,28.239532470703125,1.0192179675102233,0.9291716814041138
dataset/tasks/map_78/task_25_roi.png,results/roi_33.png,0.7567316889762878,92.13355255126952,1.0192179675102233,0.8615221977233887
dataset/tasks/map_74/task_97_roi.png,results/roi_34.png,0.8511502146720886,25.360937118530277,1.0192179675102233,0.9195906519889832
dataset/tasks/map_16/task_8_roi.png,results/roi_35.png,0.6839728951454163,85.47941589355469,1.0192179675102233,0.8123324513435364
dataset/tasks/map_28/task_37_roi.png,results/roi_36.png,0.4855614900588989,131.79446411132812,1.0192179675102233,0.6537076830863953
dataset/tasks/map_76/task_94_roi.png,results/roi_37.png,0.5941747426986694,72.2971420288086,1.0192179675102233,0.7454323768615723
dataset/tasks/map_9/task_80_roi.png,results/roi_38.png,0.7285382747650146,80.4132308959961,1.0192179675102233,0.8429530262947083
dataset/tasks/map_90/task_64_roi.png,results/roi_39.png,0.7946428656578064,39.74199295043945,1.0192179675102233,0.8855721354484558
dataset/tasks/map_84/task_89_roi.png,results/roi_40.png,0.6703703999519348,80.72370147705078,1.0192179675102233,0.8026607632637024
dataset/tasks/map_56/task_47_roi.png,results/roi_41.png,0.8571428656578064,47.22870635986328,1.0192179675102233,0.9230769276618958
dataset/tasks/map_72/task_98_roi.png,results/roi_42.png,0.7945205569267273,67.9456558227539,1.0192179675102233,0.885496199131012
dataset/tasks/map_84/task_8_roi.png,results/roi_43.png,0.7758620977401733,53.90839385986328,1.0192179675102233,0.8737863898277283
dataset/tasks/map_49/task_18_roi.png,results/roi_44.png,0.7449421882629395,161.29486083984375,1.0192179675102233,0.8538302183151245
dataset/tasks/map_88/task_13_roi.png,results/roi_45.png,0.7649999856948853,74.13359832763672,1.0192179675102233,0.8668555021286011
dataset/tasks/map_77/task_69_roi.png,results/roi_46.png,0.6368715167045593,79.47052001953125,1.0192179675102233,0.7781569957733154
dataset/tasks/map_73/task_94_roi.png,results/roi_47.png,0.6969026327133179,103.8199462890625,1.0192179675102233,0.8213819861412048
dataset/tasks/map_53/task_34_roi.png,results/roi_48.png,0.8391866683959961,81.65090942382812,1.0192179675102233,0.9125627875328064
dataset/tasks/map_86/task_50_roi.png,results/roi_49.png,0.8369747996330261,78.001708984375,1.0192179675102233,0.9112534523010254
dataset/tasks/map_11/task_76_roi.png,results/roi_50.png,0.8610478639602661,59.0667610168457,1.0192179675102233,0.9253365993499756
dataset/tasks/map_80/task_77_roi.png,results/roi_51.png,0.625235378742218,80.06141662597656,1.0192179675102233,0.7694090604782104
dataset/tasks/map_28/task_46_roi.png,results/roi_52.png,0.5856137871742249,119.73394012451172,1.0192179675102233,0.7386587858200073
dataset/tasks/map_67/task_46_roi.png,results/roi_53.png,0.8578312993049622,74.55422973632812,1.0192179675102233,0.923475980758667
dataset/tasks/map_97/task_27_roi.png,results/roi_54.png,0.5024711489677429,83.17268371582031,1.0192179675102233,0.6688596606254578
dataset/tasks/map_84/task_36_roi.png,results/roi_55.png,0.7297979593276978,25.77091407775879,1.0192179675102233,0.8437955975532532
dataset/tasks/map_63/task_54_roi.png,results/roi_56.png,0.7997159361839294,46.19658660888672,1.0192179675102233,0.8887134790420532
dataset/tasks/map_97/task_33_roi.png,results/roi_57.png,0.5190562605857849,91.6634521484375,1.0192179675102233,0.6833930611610413
dataset/tasks/map_48/task_19_roi.png,results/roi_58.png,0.7649918794631958,34.09355545043945,1.0192179675102233,0.8668503165245056
dataset/tasks/map_72/task_15_roi.png,results/roi_59.png,0.5289672613143921,44.485538482666016,1.0192179675102233,0.6919274926185608
dataset/tasks/map_66/task_22_roi.png,results/roi_60.png,0.7703436017036438,41.95485305786133,1.0192179675102233,0.8702757954597473
dataset/tasks/map_17/task_83_roi.png,results/roi_61.png,0.6747404932975769,95.9052505493164,1.0192179675102233,0.8057851195335388
dataset/tasks/map_56/task_69_roi.png,results/roi_62.png,0.7429983615875244,57.08717727661133,1.0192179675102233,0.8525519967079163
dataset/tasks/map_58/task_53_roi.png,results/roi_63.png,0.3512658178806305,115.86994934082033,1.0192179675102233,0.5199063420295715
dataset/tasks/map_47/task_30_roi.png,results/roi_64.png,0.6661031246185303,91.2652816772461,1.0192179675102233,0.7995941042900085
dataset/tasks/map_81/task_58_roi.png,results/roi_65.png,0.4742547571659088,77.30307006835938,1.0192179675102233,0.6433823704719543
dataset/tasks/map_61/task_25_roi.png,results/roi_66.png,0.7317743897438049,28.90334892272949,1.0192179675102233,0.8451151847839355
dataset/tasks/map_53/task_94_roi.png,results/roi_67.png,0.7193816900253296,55.48040771484375,1.0192179675102233,0.8367911577224731
dataset/tasks/map_29/task_31_roi.png,results/roi_68.png,0.6106418967247009,71.33096313476562,1.0192179675102233,0.7582590579986572
dataset/tasks/map_57/task_97_roi.png,results/roi_69.png,0.34727272391319275,85.5857162475586,1.0192179675102233,0.5155195593833923
dataset/tasks/map_18/task_22_roi.png,results/roi_70.png,0.7225573062896729,96.9946746826172,1.0192179675102233,0.8389355540275574
dataset/tasks/map_39/task_63_roi.png,results/roi_71.png,0.6872246861457825,84.11724090576172,1.0192179675102233,0.8146213889122009
dataset/tasks/map_53/task_37_roi.png,results/roi_72.png,0.7902351021766663,55.80066680908203,1.0192179675102233,0.8828282952308655
dataset/tasks/map_93/task_52_roi.png,results/roi_73.png,0.6140350699424744,99.2568130493164,1.0192179675102233,0.760869562625885
dataset/tasks/map_57/task_3_roi.png,results/roi_74.png,0.826309084892273,36.42291259765625,1.0192179675102233,0.9048951268196106
dataset/tasks/map_14/task_38_roi.png,results/roi_75.png,0.6867335438728333,50.38398361206055,1.0192179675102233,0.8142762780189514
dataset/tasks/map_33/task_54_roi.png,results/roi_76.png,0.7445255517959595,47.02190399169922,1.0192179675102233,0.8535565137863159
dataset/tasks/map_93/task_0_roi.png,results/roi_77.png,0.7115151286125183,138.1348876953125,1.0192179675102233,0.8314447402954102
dataset/tasks/map_97/task_87_roi.png,results/roi_78.png,0.7352637052536011,72.64298248291016,1.0192179675102233,0.8474374413490295
dataset/tasks/map_72/task_92_roi.png,results/roi_79.png,0.8448275923728943,52.5078125,1.0192179675102233,0.9158878326416016
dataset/tasks/map_93/task_66_roi.png,results/roi_80.png,0.6073102355003357,81.71942901611328,1.0192179675102233,0.7556851506233215
dataset/tasks/map_12/task_88_roi.png,results/roi_81.png,0.8717047572135925,50.39375686645508,1.0192179675102233,0.9314553737640381
dataset/tasks/map_61/task_71_roi.png,results/roi_82.png,0.8264580368995667,51.25224304199219,1.0192179675102233,0.9049844145774841
dataset/tasks/map_55/task_6_roi.png,results/roi_83.png,0.5964616537094116,66.33489227294922,1.0192179675102233,0.7472295761108398
dataset/tasks/map_83/task_26_roi.png,results/roi_84.png,0.4363636374473572,79.71987915039062,1.0192179675102233,0.607594907283783
dataset/tasks/map_81/task_19_roi.png,results/roi_85.png,0.7008196711540222,97.86409759521484,1.0192179675102233,0.8240963816642761
dataset/tasks/map_48/task_5_roi.png,results/roi_86.png,0.7005347609519958,43.27323913574219,1.0192179675102233,0.8238993883132935
dataset/tasks/map_96/task_15_roi.png,results/roi_87.png,0.5390070676803589,126.09304809570312,1.0192179675102233,0.7004608511924744
dataset/tasks/map_29/task_98_roi.png,results/roi_88.png,0.6152362823486328,43.96117401123047,1.0192179675102233,0.7617910504341125
dataset/tasks/map_42/task_70_roi.png,results/roi_89.png,0.4545454680919647,129.65638732910156,1.0192179675102233,0.625
dataset/tasks/map_14/task_63_roi.png,results/roi_90.png,0.6424189209938049,56.37235641479492,1.0192179675102233,0.7822839021682739
dataset/tasks/map_96/task_50_roi.png,results/roi_91.png,0.6744186282157898,57.831153869628906,1.0192179675102233,0.8055555820465088
dataset/tasks/map_26/task_2_roi.png,results/roi_92.png,0.5065840482711792,115.87239837646484,1.0192179675102233,0.672493577003479
dataset/tasks/map_65/task_39_roi.png,results/roi_93.png,0.7381756901741028,42.605167388916016,1.0192179675102233,0.8493683338165283
dataset/tasks/map_87/task_57_roi.png,results/roi_94.png,0.8736559152603149,18.53700065612793,1.0192179675102233,0.9325681328773499
dataset/tasks/map_41/task_57_roi.png,results/roi_95.png,0.5977563858032227,69.38299560546875,1.0192179675102233,0.7482447624206543
dataset/tasks/map_52/task_14_roi.png,results/roi_96.png,0.3079667091369629,217.44699096679688,1.0192179675102233,0.47090908885002136
dataset/tasks/map_27/task_75_roi.png,results/roi_97.png,0.570155918598175,72.74371337890625,1.0192179675102233,0.7262411117553711
dataset/tasks/map_14/task_59_roi.png,results/roi_98.png,0.8038095235824585,52.4438362121582,1.0192179675102233,0.8912354707717896
dataset/tasks/map_78/task_82_roi.png,results/roi_99.png,0.7273673415184021,134.34375,1.0192179675102233,0.8421686887741089
dataset/tasks/map_36/task_16_roi.png,results/roi_100.png,0.754050076007843,66.31288146972656,1.0192179675102233,0.8597816824913025
dataset/tasks/map_31/task_43_roi.png,results/roi_101.png,0.5810810923576355,99.9180145263672,1.0192179675102233,0.7350427508354187
dataset/tasks/map_49/task_32_roi.png,results/roi_102.png,0.8764415383338928,71.68485260009766,1.0192179675102233,0.9341527819633484
dataset/tasks/map_97/task_10_roi.png,results/roi_103.png,0.7329192757606506,57.89119720458984,1.0192179675102233,0.8458781242370605
dataset/tasks/map_49/task_93_roi.png,results/roi_104.png,0.7952286005020142,57.817630767822266,1.0192179675102233,0.8859357833862305
dataset/tasks/map_22/task_68_roi.png,results/roi_105.png,0.670616090297699,33.42471694946289,1.0192179675102233,0.8028368949890137
dataset/tasks/map_46/task_59_roi.png,results/roi_106.png,0.5126689076423645,130.51803588867188,1.0192179675102233,0.677833616733551
dataset/tasks/map_75/task_2_roi.png,results/roi_107.png,0.5988286733627319,123.72520446777344,1.0192179675102233,0.7490842342376709
dataset/tasks/map_22/task_80_roi.png,results/roi_108.png,0.7228727340698242,106.8040771484375,1.0192179675102233,0.8391481637954712
dataset/tasks/map_65/task_54_roi.png,results/roi_109.png,0.6830835342407227,41.0512809753418,1.0192179675102233,0.8117048144340515
dataset/tasks/map_27/task_32_roi.png,results/roi_110.png,0.7860261797904968,68.9503173828125,1.0192179675102233,0.8801956176757812
dataset/tasks/map_19/task_31_roi.png,results/roi_111.png,0.5605700612068176,87.45186614990234,1.0192179675102233,0.7184170484542847
dataset/tasks/map_97/task_49_roi.png,results/roi_112.png,0.7372549176216125,62.43938446044922,1.0192179675102233,0.8487584590911865
dataset/tasks/map_96/task_27_roi.png,results/roi_113.png,0.8157181739807129,47.24139404296875,1.0192179675102233,0.8985074758529663
dataset/tasks/map_80/task_5_roi.png,results/roi_114.png,0.8211538195610046,67.13945770263672,1.0192179675102233,0.9017951488494873
dataset/tasks/map_24/task_8_roi.png,results/roi_115.png,0.7410439848899841,108.1462631225586,1.0192179675102233,0.8512639403343201
dataset/tasks/map_75/task_52_roi.png,results/roi_116.png,0.5737298727035522,65.65663146972656,1.0192179675102233,0.7291338443756104
dataset/tasks/map_79/task_1_roi.png,results/roi_117.png,0.866156816482544,47.22273254394531,1.0192179675102233,0.9282786846160889
dataset/tasks/map_11/task_81_roi.png,results/roi_118.png,0.7126325964927673,65.579345703125,1.0192179675102233,0.832207202911377
dataset/tasks/map_73/task_81_roi.png,results/roi_119.png,0.4932249188423157,95.22171020507812,1.0192179675102233,0.6606170535087585
dataset/tasks/map_43/task_71_roi.png,results/roi_120.png,0.7899159789085388,108.40028381347656,1.0192179675102233,0.8826290965080261
dataset/tasks/map_51/task_3_roi.png,results/roi_121.png,0.7568534016609192,63.7034797668457,1.0192179675102233,0.8616011142730713
dataset/tasks/map_55/task_76_roi.png,results/roi_122.png,0.8093306422233582,45.44106674194336,1.0192179675102233,0.894618809223175
dataset/tasks/map_53/task_91_roi.png,results/roi_123.png,0.4292035400867462,157.75010681152344,1.0192179675102233,0.6006191968917847
dataset/tasks/map_63/task_4_roi.png,results/roi_124.png,0.7446808218955994,33.15223693847656,1.0192179675102233,0.8536585569381714
dataset/tasks/map_64/task_56_roi.png,results/roi_125.png,0.7743813395500183,98.33592224121094,1.0192179675102233,0.8728466033935547
dataset/tasks/map_55/task_28_roi.png,results/roi_126.png,0.6259080171585083,55.96262741088867,1.0192179675102233,0.7699180841445923
dataset/tasks/map_81/task_20_roi.png,results/roi_127.png,0.40441176295280457,104.16083526611328,1.0192179675102233,0.5759162306785583
dataset/tasks/map_76/task_21_roi.png,results/roi_128.png,0.6979020833969116,110.00736236572266,1.0192179675102233,0.8220757842063904
dataset/tasks/map_80/task_29_roi.png,results/roi_129.png,0.8225419521331787,77.364501953125,1.0192179675102233,0.9026315808296204
dataset/tasks/map_75/task_78_roi.png,results/roi_130.png,0.611751139163971,145.89259338378906,1.0192179675102233,0.7591136693954468
dataset/tasks/map_56/task_98_roi.png,results/roi_131.png,0.7191489338874817,39.520164489746094,1.0192179675102233,0.8366336822509766
dataset/tasks/map_78/task_47_roi.png,results/roi_132.png,0.7321226000785828,104.52992248535156,1.0192179675102233,0.8453472852706909
dataset/tasks/map_30/task_76_roi.png,results/roi_133.png,0.7582508325576782,79.03933715820312,1.0192179675102233,0.8625058531761169
dataset/tasks/map_14/task_18_roi.png,results/roi_134.png,0.8500000238418579,28.385114669799805,1.0192179675102233,0.9189189076423645
dataset/tasks/map_35/task_30_roi.png,results/roi_135.png,0.7912673354148865,127.0011215209961,1.0192179675102233,0.8834720849990845
dataset/tasks/map_31/task_71_roi.png,results/roi_136.png,0.7711864113807678,64.55391693115234,1.0192179675102233,0.8708133697509766
dataset/tasks/map_62/task_26_roi.png,results/roi_137.png,0.6270191073417664,72.41143798828125,1.0192179675102233,0.7707581520080566
dataset/tasks/map_76/task_0_roi.png,results/roi_138.png,0.7459618449211121,78.045654296875,1.0192179675102233,0.8544995784759521
dataset/tasks/map_15/task_7_roi.png,results/roi_139.png,0.85161292552948,29.045001983642575,1.0192179675102233,0.9198606014251709
dataset/tasks/map_71/task_38_roi.png,results/roi_140.png,0.7897681593894958,68.05772399902344,1.0192179675102233,0.8825368285179138
dataset/tasks/map_91/task_11_roi.png,results/roi_141.png,0.6909360885620117,91.20712280273438,1.0192179675102233,0.8172231912612915
dataset/tasks/map_27/task_65_roi.png,results/roi_142.png,0.5006858706474304,110.51837158203124,1.0192179675102233,0.6672760248184204
dataset/tasks/map_7/task_62_roi.png,results/roi_143.png,0.7358490824699402,69.56006622314453,1.0192179675102233,0.8478260636329651
dataset/tasks/map_44/task_15_roi.png,results/roi_144.png,0.5213454365730286,101.80078887939452,1.0192179675102233,0.6853741407394409
dataset/tasks/map_24/task_80_roi.png,results/roi_145.png,0.5659574270248413,125.33334350585938,1.0192179675102233,0.7228260636329651
dataset/tasks/map_55/task_85_roi.png,results/roi_146.png,0.7651821970939636,61.18586349487305,1.0192179675102233,0.8669725060462952
dataset/tasks/map_71/task_47_roi.png,results/roi_147.png,0.708293616771698,47.16355514526367,1.0192179675102233,0.8292410969734192
dataset/tasks/map_71/task_84_roi.png,results/roi_148.png,0.6232201457023621,104.0723648071289,1.0192179675102233,0.7678812146186829
dataset/tasks/map_6/task_78_roi.png,results/roi_149.png,0.6475495100021362,124.37437438964844,1.0192179675102233,0.7860759496688843
dataset/tasks/map_4/task_54_roi.png,results/roi_150.png,0.6375921368598938,84.93318939208984,1.0192179675102233,0.7786946892738342
dataset/tasks/map_5/task_18_roi.png,results/roi_151.png,0.6436975002288818,60.11249923706055,1.0192179675102233,0.7832310795783997
dataset/tasks/map_51/task_10_roi.png,results/roi_152.png,0.7800925970077515,67.44718933105469,1.0192179675102233,0.8764629364013672
dataset/tasks/map_18/task_32_roi.png,results/roi_153.png,0.8152542114257812,39.39459609985352,1.0192179675102233,0.8982259631156921
dataset/tasks/map_50/task_30_roi.png,results/roi_154.png,0.6888889074325562,114.98114776611328,1.0192179675102233,0.8157894611358643
dataset/tasks/map_40/task_0_roi.png,results/roi_155.png,0.608810544013977,130.912353515625,1.0192179675102233,0.7568455934524536
dataset/tasks/map_5/task_33_roi.png,results/roi_156.png,0.4725433588027954,115.1257781982422,1.0192179675102233,0.6418057084083557
dataset/tasks/map_54/task_14_roi.png,results/roi_157.png,0.7342715263366699,96.81763458251952,1.0192179675102233,0.8467780351638794
dataset/tasks/map_75/task_40_roi.png,results/roi_158.png,0.6910994648933411,66.26342010498047,1.0192179675102233,0.8173374533653259
dataset/tasks/map_61/task_12_roi.png,results/roi_159.png,0.7928760051727295,108.58899688720705,1.0192179675102233,0.8844738602638245
dataset/tasks/map_3/task_39_roi.png,results/roi_160.png,0.5952848792076111,88.43687438964844,1.0192179675102233,0.7463054060935974
dataset/tasks/map_33/task_79_roi.png,results/roi_161.png,0.7089552283287048,38.63687515258789,1.0192179675102233,0.8296943306922913
dataset/tasks/map_18/task_48_roi.png,results/roi_162.png,0.6626686453819275,66.13003540039062,1.0192179675102233,0.7971144914627075
dataset/tasks/map_92/task_12_roi.png,results/roi_163.png,0.7397260069847107,90.24371337890624,1.0192179675102233,0.8503937125205994
dataset/tasks/map_67/task_31_roi.png,results/roi_164.png,0.7696428298950195,118.99861145019533,1.0192179675102233,0.869828462600708
dataset/tasks/map_70/task_38_roi.png,results/roi_165.png,0.8015075325965881,52.85765838623047,1.0192179675102233,0.8898186683654785
dataset/tasks/map_98/task_95_roi.png,results/roi_166.png,0.5099637508392334,99.62046813964844,1.0192179675102233,0.675464928150177
dataset/tasks/map_39/task_22_roi.png,results/roi_167.png,0.6281198263168335,122.96517181396484,1.0192179675102233,0.7715891599655151
dataset/tasks/map_6/task_16_roi.png,results/roi_168.png,0.6966527104377747,81.03854370117188,1.0192179675102233,0.8212083578109741
dataset/tasks/map_24/task_16_roi.png,results/roi_169.png,0.6291012763977051,99.04821014404295,1.0192179675102233,0.7723292708396912
dataset/tasks/map_53/task_36_roi.png,results/roi_170.png,0.7513043284416199,52.3223876953125,1.0192179675102233,0.857994019985199
dataset/tasks/map_36/task_70_roi.png,results/roi_171.png,0.7678780555725098,116.6741180419922,1.0192179675102233,0.8687002658843994
dataset/tasks/map_23/task_15_roi.png,results/roi_172.png,0.747591495513916,75.14551544189453,1.0192179675102233,0.8555678129196167
dataset/tasks/map_54/task_45_roi.png,results/roi_173.png,0.7251828908920288,89.74988555908203,1.0192179675102233,0.8407025933265686
dataset/tasks/map_17/task_51_roi.png,results/roi_174.png,0.7201017737388611,89.677978515625,1.0192179675102233,0.8372781276702881
dataset/tasks/map_38/task_41_roi.png,results/roi_175.png,0.6881998181343079,102.2776870727539,1.0192179675102233,0.8153061270713806
dataset/tasks/map_59/task_20_roi.png,results/roi_176.png,0.7960339784622192,57.74575424194336,1.0192179675102233,0.886435329914093
dataset/tasks/map_76/task_41_roi.png,results/roi_177.png,0.7636518478393555,70.9424057006836,1.0192179675102233,0.8659893274307251
dataset/tasks/map_47/task_31_roi.png,results/roi_178.png,0.5286506414413452,97.664306640625,1.0192179675102233,0.6916565895080566
dataset/tasks/map_99/task_21_roi.png,results/roi_179.png,0.8179486989974976,53.53499221801758,1.0192179675102233,0.8998589515686035
dataset/tasks/map_98/task_12_roi.png,results/roi_180.png,0.7686170339584351,90.9371337890625,1.0192179675102233,0.8691729307174683
dataset/tasks/map_65/task_58_roi.png,results/roi_181.png,0.714104175567627,35.23336410522461,1.0192179675102233,0.8332098126411438
dataset/tasks/map_18/task_7_roi.png,results/roi_182.png,0.7444444298744202,61.54839706420898,1.0192179675102233,0.8535031676292419
dataset/tasks/map_34/task_66_roi.png,results/roi_183.png,0.720588207244873,63.06378173828125,1.0192179675102233,0.8376068472862244
dataset/tasks/map_26/task_35_roi.png,results/roi_184.png,0.684482753276825,96.46969604492188,1.0192179675102233,0.8126919269561768
dataset/tasks/map_92/task_42_roi.png,results/roi_185.png,0.764448344707489,80.3934555053711,1.0192179675102233,0.8665012121200562
dataset/tasks/map_55/task_96_roi.png,results/roi_186.png,0.5975395441055298,94.2723617553711,1.0192179675102233,0.7480748295783997
dataset/tasks/map_92/task_43_roi.png,results/roi_187.png,0.5916305780410767,76.1998291015625,1.0192179675102233,0.743427038192749
dataset/tasks/map_85/task_7_roi.png,results/roi_188.png,0.80633145570755,37.33885955810547,1.0192179675102233,0.892783522605896
dataset/tasks/map_68/task_99_roi.png,results/roi_189.png,0.726681113243103,65.59469604492188,1.0192179675102233,0.8417085409164429
dataset/tasks/map_86/task_5_roi.png,results/roi_190.png,0.7817047834396362,105.35829162597656,1.0192179675102233,0.8774795532226562
dataset/tasks/map_99/task_6_roi.png,results/roi_191.png,0.8542199730873108,53.70904922485352,1.0192179675102233,0.9213793277740479
dataset/tasks/map_36/task_35_roi.png,results/roi_192.png,0.855282187461853,60.60552597045898,1.0192179675102233,0.9219968914985657
dataset/tasks/map_52/task_41_roi.png,results/roi_193.png,0.8018018007278442,26.464235305786133,1.0192179675102233,0.8899999856948853
dataset/tasks/map_68/task_9_roi.png,results/roi_194.png,0.7946026921272278,60.14516067504883,1.0192179675102233,0.8855472207069397
dataset/tasks/map_59/task_1_roi.png,results/roi_195.png,0.7775628566741943,95.05266571044922,1.0192179675102233,0.8748639822006226
dataset/tasks/map_51/task_64_roi.png,results/roi_196.png,0.8112058639526367,63.02962875366211,1.0192179675102233,0.8957632780075073
dataset/tasks/map_8/task_8_roi.png,results/roi_197.png,0.6686114072799683,99.70365142822266,1.0192179675102233,0.8013985753059387
dataset/tasks/map_38/task_5_roi.png,results/roi_198.png,0.7044199109077454,54.182525634765625,1.0192179675102233,0.8265802264213562
dataset/tasks/map_95/task_57_roi.png,results/roi_199.png,0.6614950895309448,118.84017181396484,1.0192179675102233,0.7962648272514343
dataset/tasks/map_22/task_56_roi.png,results/roi_200.png,0.6769230961799622,79.06312561035156,1.0192179675102233,0.8073394298553467
dataset/tasks/map_18/task_72_roi.png,results/roi_201.png,0.7817460298538208,65.72384643554688,1.0192179675102233,0.8775055408477783
dataset/tasks/map_26/task_8_roi.png,results/roi_202.png,0.5853080749511719,62.10173416137695,1.0192179675102233,0.738415539264679
dataset/tasks/map_14/task_1_roi.png,results/roi_203.png,0.5811966061592102,102.50111389160156,1.0192179675102233,0.7351351380348206
dataset/tasks/map_76/task_24_roi.png,results/roi_204.png,0.7596774101257324,70.05916595458984,1.0192179675102233,0.8634280562400818
dataset/tasks/map_11/task_3_roi.png,results/roi_205.png,0.7372962832450867,71.15863800048828,1.0192179675102233,0.8487858772277832
dataset/tasks/map_12/task_54_roi.png,results/roi_206.png,0.7445783019065857,62.587158203125,1.0192179675102233,0.8535911440849304
dataset/tasks/map_70/task_96_roi.png,results/roi_207.png,0.6738095283508301,126.66876983642578,1.0192179675102233,0.8051208853721619
dataset/tasks/map_9/task_37_roi.png,results/roi_208.png,0.7303522825241089,100.56698608398438,1.0192179675102233,0.8441660404205322
dataset/tasks/map_89/task_81_roi.png,results/roi_209.png,0.8347107172012329,38.63366317749024,1.0192179675102233,0.9099099040031433
dataset/tasks/map_67/task_10_roi.png,results/roi_210.png,0.7983425259590149,37.35165786743164,1.0192179675102233,0.8878648281097412
dataset/tasks/map_55/task_49_roi.png,results/roi_211.png,0.8027523159980774,47.93405532836914,1.0192179675102233,0.8905852437019348
dataset/tasks/map_60/task_68_roi.png,results/roi_212.png,0.7962185144424438,47.95372009277344,1.0192179675102233,0.886549711227417
dataset/tasks/map_84/task_42_roi.png,results/roi_213.png,0.8187022805213928,73.45684814453125,1.0192179675102233,0.9003148078918457
dataset/tasks/map_35/task_47_roi.png,results/roi_214.png,0.6772983074188232,90.07608032226562,1.0192179675102233,0.8076062798500061
